  Time                 , V(VG)                , V(VD)                , V(VMAX)              , -I(Riman)            
  1.069235925492e-004  ,1.873669240314e+000  ,4.999999680723e+000  ,2.541954362777e-002  ,-4.602952685673e-006  
  1.070235972222e-004  ,1.864981324804e+000  ,4.999999710333e+000  ,2.541663930965e-002  ,-3.059453135279e-006  
  1.071236018952e-004  ,1.856329057895e+000  ,4.999999737164e+000  ,2.541401660051e-002  ,-1.665124926831e-006  
  1.072236065682e-004  ,1.847712281916e+000  ,4.999999761422e+000  ,2.541164563002e-002  ,-4.035616285591e-007  
  1.073236112412e-004  ,1.839130907176e+000  ,4.999999783304e+000  ,2.540951084716e-002  ,7.337810359331e-007  
  1.074236159142e-004  ,1.830584776127e+000  ,4.999999803187e+000  ,2.540758367440e-002  ,1.760724899214e-006  
  1.075236205872e-004  ,1.822073733725e+000  ,4.999999821113e+000  ,2.540584260617e-002  ,2.689528599831e-006  
  1.076236252602e-004  ,1.813597691787e+000  ,4.999999837297e+000  ,2.540427634224e-002  ,3.526434255718e-006  
  1.077236299332e-004  ,1.805156495078e+000  ,4.999999851999e+000  ,2.540286399301e-002  ,4.281779375503e-006  
  1.078236346063e-004  ,1.796749990287e+000  ,4.999999865271e+000  ,2.540158877550e-002  ,4.964464395130e-006  
  1.079236392793e-004  ,1.788378061084e+000  ,4.999999877279e+000  ,2.540043994664e-002  ,5.580658601900e-006  
  1.080236439523e-004  ,1.780040614015e+000  ,4.999999888125e+000  ,2.539940793848e-002  ,6.134944996461e-006  
  1.081236486253e-004  ,1.771737488875e+000  ,4.999999897943e+000  ,2.539847908585e-002  ,6.634699900587e-006  
  1.082236532983e-004  ,1.763468555786e+000  ,4.999999906802e+000  ,2.539764415898e-002  ,7.085126263462e-006  
  1.083236579713e-004  ,1.755233687045e+000  ,4.999999914833e+000  ,2.539689335635e-002  ,7.490967846024e-006  
  1.084236626443e-004  ,1.747032732025e+000  ,4.999999922105e+000  ,2.539621728788e-002  ,7.857115846832e-006  
  1.085236673173e-004  ,1.738865605909e+000  ,4.999999928651e+000  ,2.539561193058e-002  ,8.186125555198e-006  
  1.086236719903e-004  ,1.730732159043e+000  ,4.999999934619e+000  ,2.539506847883e-002  ,8.482126112597e-006  
  1.087236766633e-004  ,1.722632243651e+000  ,4.999999939985e+000  ,2.539458075459e-002  ,8.748772373224e-006  
  1.088236813363e-004  ,1.714565775705e+000  ,4.999999944818e+000  ,2.539414530094e-002  ,8.987988131537e-006  
  1.089236860093e-004  ,1.706532607122e+000  ,4.999999949245e+000  ,2.539375580829e-002  ,9.202818063159e-006  
  1.090236906823e-004  ,1.698532591388e+000  ,4.999999953217e+000  ,2.539340701625e-002  ,9.395943578738e-006  
  1.091236953553e-004  ,1.690565645381e+000  ,4.999999956788e+000  ,2.539309688805e-002  ,9.568785763747e-006  
  1.092237000283e-004  ,1.682631622913e+000  ,4.999999960058e+000  ,2.539282078306e-002  ,9.723602367728e-006  
  1.093237047013e-004  ,1.674730378670e+000  ,4.999999963004e+000  ,2.539257467715e-002  ,9.862391792126e-006  
  1.094237093743e-004  ,1.666861802442e+000  ,4.999999965661e+000  ,2.539235654898e-002  ,9.986491633640e-006  
  1.095237140473e-004  ,1.659025805629e+000  ,4.999999968058e+000  ,2.539216439680e-002  ,1.009696060095e-005  
  1.096237187203e-004  ,1.651222236644e+000  ,4.999999970251e+000  ,2.539199449519e-002  ,1.019540984970e-005  
  1.097237233933e-004  ,1.643450971977e+000  ,4.999999972211e+000  ,2.539184515097e-002  ,1.028293805660e-005  
  1.098237280663e-004  ,1.635711890302e+000  ,4.999999973982e+000  ,2.539171504004e-002  ,1.036068297822e-005  
  1.099237327393e-004  ,1.628004868537e+000  ,4.999999975619e+000  ,2.539160093107e-002  ,1.042949637764e-005  
  1.100237374123e-004  ,1.620329765747e+000  ,4.999999977061e+000  ,2.539150179131e-002  ,1.049045827983e-005  
  1.101237420853e-004  ,1.612686500406e+000  ,4.999999978379e+000  ,2.539141692349e-002  ,1.054401099765e-005  
  1.102237467584e-004  ,1.605074910952e+000  ,4.999999979578e+000  ,2.539134404023e-002  ,1.059110221746e-005  
  1.103237514314e-004  ,1.597494917101e+000  ,4.999999980659e+000  ,2.539128244738e-002  ,1.063214405406e-005  
  1.104237561044e-004  ,1.589946379955e+000  ,4.999999981617e+000  ,2.539123103833e-002  ,1.066787991277e-005  
  1.105237607774e-004  ,1.582429177814e+000  ,4.999999982528e+000  ,2.539118859472e-002  ,1.069876098825e-005  
  1.106237654504e-004  ,1.574943191304e+000  ,4.999999983311e+000  ,2.539115421733e-002  ,1.072525002144e-005  
  1.107237701234e-004  ,1.567488302554e+000  ,4.999999984033e+000  ,2.539112786928e-002  ,1.074785860311e-005  
  1.108237747964e-004  ,1.560064391959e+000  ,4.999999984707e+000  ,2.539110741779e-002  ,1.076685318679e-005  
  1.109237794694e-004  ,1.552671341949e+000  ,4.999999985283e+000  ,2.539109276392e-002  ,1.078261480103e-005  
  1.110237841424e-004  ,1.545309014029e+000  ,4.999999985812e+000  ,2.539108483575e-002  ,1.079557954142e-005  
  1.111237888154e-004  ,1.537977304159e+000  ,4.999999986313e+000  ,2.539108089759e-002  ,1.080590195102e-005  
  1.112237934884e-004  ,1.530676099680e+000  ,4.999999986760e+000  ,2.539108100751e-002  ,1.081382539070e-005  
  1.113237981614e-004  ,1.523405314538e+000  ,4.999999987120e+000  ,2.539108629310e-002  ,1.081963230121e-005  
  1.114238028344e-004  ,1.516164802860e+000  ,4.999999987542e+000  ,2.539109403029e-002  ,1.082345679748e-005  
  1.115238075074e-004  ,1.508954448578e+000  ,4.999999987816e+000  ,2.539110526185e-002  ,1.082552536502e-005  
  1.116238121804e-004  ,1.501774137096e+000  ,4.999999988126e+000  ,2.539112044444e-002  ,1.082612666181e-005  
  1.117238168534e-004  ,1.494623732734e+000  ,4.999999988413e+000  ,2.539113665637e-002  ,1.082525713514e-005  
  1.118238215264e-004  ,1.487503133604e+000  ,4.999999988649e+000  ,2.539115556472e-002  ,1.082311840150e-005  
  1.119238261994e-004  ,1.480412257589e+000  ,4.999999988849e+000  ,2.539117722470e-002  ,1.081985434581e-005  
  1.120238308724e-004  ,1.473350964206e+000  ,4.999999989076e+000  ,2.539120031572e-002  ,1.081554401594e-005  
  1.121238355454e-004  ,1.466319138889e+000  ,4.999999989240e+000  ,2.539122503794e-002  ,1.081028333516e-005  
  1.122238402184e-004  ,1.459316669166e+000  ,4.999999989402e+000  ,2.539125169241e-002  ,1.080423661648e-005  
  1.123238448914e-004  ,1.452343440955e+000  ,4.999999989547e+000  ,2.539128003398e-002  ,1.079745981514e-005  
  1.124238495644e-004  ,1.445399342408e+000  ,4.999999989686e+000  ,2.539130873198e-002  ,1.079001155091e-005  
  1.125238542374e-004  ,1.438484259943e+000  ,4.999999989837e+000  ,2.539133774000e-002  ,1.078188294201e-005  
  1.126238589105e-004  ,1.431598063159e+000  ,4.999999989917e+000  ,2.539136916270e-002  ,1.077328004584e-005  
  1.127238635835e-004  ,1.424740652751e+000  ,4.999999990028e+000  ,2.539140104946e-002  ,1.076418509882e-005  
  1.128238682565e-004  ,1.417911949044e+000  ,4.999999990095e+000  ,2.539143410752e-002  ,1.075470290601e-005  
  1.129238729295e-004  ,1.411111815070e+000  ,4.999999990216e+000  ,2.539146712723e-002  ,1.074480415753e-005  
  1.130238776025e-004  ,1.404340139735e+000  ,4.999999990282e+000  ,2.539150027443e-002  ,1.073449240607e-005  
  1.131238822755e-004  ,1.397596813982e+000  ,4.999999990321e+000  ,2.539153551132e-002  ,1.072397370905e-005  
  1.132238869485e-004  ,1.390881726882e+000  ,4.999999990440e+000  ,2.539156965742e-002  ,1.071312105694e-005  
  1.133238916215e-004  ,1.384194751130e+000  ,4.999999990456e+000  ,2.539160494734e-002  ,1.070207655829e-005  
  1.134238962945e-004  ,1.377535813398e+000  ,4.999999990525e+000  ,2.539164055978e-002  ,1.069079491600e-005  
  1.135239009675e-004  ,1.370904768465e+000  ,4.999999990566e+000  ,2.539167630646e-002  ,1.067932409171e-005  
  1.136239056405e-004  ,1.364301544001e+000  ,4.999999990613e+000  ,2.539171215124e-002  ,1.066767296720e-005  
  1.137239103135e-004  ,1.357726014487e+000  ,4.999999990633e+000  ,2.539174845614e-002  ,1.065591881400e-005  
  1.138239149865e-004  ,1.351178070542e+000  ,4.999999990676e+000  ,2.539178579497e-002  ,1.064407229023e-005  
  1.139239196595e-004  ,1.344657604919e+000  ,4.999999990719e+000  ,2.539182206324e-002  ,1.063205790075e-005  
  1.140239243325e-004  ,1.338164511474e+000  ,4.999999990765e+000  ,2.539185740729e-002  ,1.061990673179e-005  
  1.141239290055e-004  ,1.331698682198e+000  ,4.999999990747e+000  ,2.539189521402e-002  ,1.060773513473e-005  
  1.142239336785e-004  ,1.325260011358e+000  ,4.999999990832e+000  ,2.539193171398e-002  ,1.059547827253e-005  
  1.143239383515e-004  ,1.318848392241e+000  ,4.999999990790e+000  ,2.539196868232e-002  ,1.058318233049e-005  
  1.144239430245e-004  ,1.312463701837e+000  ,4.999999990833e+000  ,2.539200612470e-002  ,1.057088105938e-005  
  1.145239476975e-004  ,1.306105846321e+000  ,4.999999990872e+000  ,2.539204262178e-002  ,1.055849274678e-005  
  1.146239523705e-004  ,1.299774750249e+000  ,4.999999990873e+000  ,2.539207933977e-002  ,1.054609199969e-005  
  1.147239570435e-004  ,1.293470284772e+000  ,4.999999990910e+000  ,2.539211621326e-002  ,1.053366371906e-005  
  1.148239617165e-004  ,1.287192328175e+000  ,4.999999990918e+000  ,2.539215305324e-002  ,1.052121412215e-005  
  1.149239663895e-004  ,1.280940811115e+000  ,4.999999990941e+000  ,2.539218968528e-002  ,1.050873432717e-005  
  1.150239710626e-004  ,1.274715613506e+000  ,4.999999990902e+000  ,2.539222754823e-002  ,1.049636288997e-005  
  1.151239757356e-004  ,1.268516630596e+000  ,4.999999990991e+000  ,2.539226385524e-002  ,1.048393372116e-005  
  1.152239804086e-004  ,1.262343759728e+000  ,4.999999990966e+000  ,2.539229898366e-002  ,1.047143349808e-005  
  1.153239850816e-004  ,1.256196898727e+000  ,4.999999990952e+000  ,2.539233724813e-002  ,1.045903808006e-005  
  1.154239897546e-004  ,1.250075944352e+000  ,4.999999991026e+000  ,2.539237297219e-002  ,1.044662223393e-005  
  1.155239944276e-004  ,1.243980795654e+000  ,4.999999990972e+000  ,2.539240886467e-002  ,1.043420638780e-005  
  1.156239991006e-004  ,1.237911350162e+000  ,4.999999991010e+000  ,2.539244646053e-002  ,1.042190067579e-005  
  1.157240037736e-004  ,1.231867489919e+000  ,4.999999991034e+000  ,2.539248178176e-002  ,1.040951680409e-005  
  1.158240084466e-004  ,1.225849125162e+000  ,4.999999991027e+000  ,2.539251759034e-002  ,1.039717734130e-005  
  1.159240131196e-004  ,1.219856183797e+000  ,4.999999991032e+000  ,2.539255357569e-002  ,1.038488228744e-005  
  1.160240177926e-004  ,1.213888542588e+000  ,4.999999991024e+000  ,2.539259006472e-002  ,1.037266006421e-005  
  1.161240224656e-004  ,1.207946100961e+000  ,4.999999991062e+000  ,2.539262557868e-002  ,1.036042895919e-005  
  1.162240271386e-004  ,1.202028760272e+000  ,4.999999991059e+000  ,2.539266023094e-002  ,1.034817653789e-005  
  1.163240318116e-004  ,1.196136420494e+000  ,4.999999991046e+000  ,2.539269670598e-002  ,1.033603158618e-005  
  1.164240364846e-004  ,1.190268966777e+000  ,4.999999991068e+000  ,2.539273184142e-002  ,1.032390350986e-005  
  1.165240411576e-004  ,1.184426333709e+000  ,4.999999991065e+000  ,2.539276695005e-002  ,1.031181717792e-005  
  1.166240458306e-004  ,1.178608405500e+000  ,4.999999991083e+000  ,2.539280213580e-002  ,1.029975216227e-005  
  1.167240505036e-004  ,1.172815084312e+000  ,4.999999991082e+000  ,2.539283707317e-002  ,1.028772622647e-005  
  1.168240551766e-004  ,1.167046273112e+000  ,4.999999991089e+000  ,2.539287187714e-002  ,1.027575002865e-005  
  1.169240598496e-004  ,1.161301875108e+000  ,4.999999991085e+000  ,2.539290668051e-002  ,1.026383245062e-005  
  1.170240645226e-004  ,1.155581791937e+000  ,4.999999991103e+000  ,2.539294116047e-002  ,1.025194418247e-005  
  1.171240691956e-004  ,1.149885927391e+000  ,4.999999991121e+000  ,2.539297499014e-002  ,1.024003015715e-005  
  1.172240738686e-004  ,1.144214185586e+000  ,4.999999991101e+000  ,2.539300937911e-002  ,1.022818718610e-005  
  1.173240785416e-004  ,1.138566471125e+000  ,4.999999991083e+000  ,2.539304490391e-002  ,1.021650408717e-005  
  1.174240832147e-004  ,1.132942686954e+000  ,4.999999991140e+000  ,2.539307852035e-002  ,1.020478723746e-005  
  1.175240878877e-004  ,1.127342738253e+000  ,4.999999991132e+000  ,2.539311096036e-002  ,1.019301265615e-005  
  1.176240925607e-004  ,1.121766530347e+000  ,4.999999991099e+000  ,2.539314629719e-002  ,1.018140594056e-005  
  1.177240972337e-004  ,1.116213969176e+000  ,4.999999991155e+000  ,2.539317928863e-002  ,1.016980721857e-005  
  1.178241019067e-004  ,1.110684959107e+000  ,4.999999991099e+000  ,2.539321317589e-002  ,1.015828043904e-005  
  1.179241065797e-004  ,1.105179390916e+000  ,4.999999991143e+000  ,2.539324648052e-002  ,1.014674388955e-005  
  1.180241112527e-004  ,1.099697202391e+000  ,4.999999991138e+000  ,2.539327965779e-002  ,1.013526773619e-005  
  1.181241159257e-004  ,1.094238269640e+000  ,4.999999991140e+000  ,2.539331278257e-002  ,1.012385464350e-005  
  1.182241205987e-004  ,1.088802529978e+000  ,4.999999991147e+000  ,2.539334590354e-002  ,1.011248951244e-005  
  1.183241252717e-004  ,1.083389874600e+000  ,4.999999991180e+000  ,2.539337789098e-002  ,1.010108530153e-005  
  1.184241299447e-004  ,1.078000212117e+000  ,4.999999991137e+000  ,2.539341077916e-002  ,1.008976724393e-005  
  1.185241346177e-004  ,1.072633450771e+000  ,4.999999991146e+000  ,2.539344471175e-002  ,1.007859928848e-005  
  1.186241392907e-004  ,1.067289497615e+000  ,4.999999991191e+000  ,2.539347584599e-002  ,1.006735494968e-005  
  1.187241439637e-004  ,1.061968246450e+000  ,4.999999991164e+000  ,2.539350840870e-002  ,1.005618610606e-005  
  1.188241486367e-004  ,1.056669636714e+000  ,4.999999991176e+000  ,2.539354077761e-002  ,1.004505723046e-005  
  1.189241533097e-004  ,1.051393563348e+000  ,4.999999991161e+000  ,2.539357279113e-002  ,1.003399763277e-005  
  1.190241579827e-004  ,1.046139934348e+000  ,4.999999991190e+000  ,2.539360469366e-002  ,1.002296379227e-005  
  1.191241626557e-004  ,1.040908659946e+000  ,4.999999991172e+000  ,2.539363653364e-002  ,1.001196370254e-005  
  1.192241673287e-004  ,1.035699650986e+000  ,4.999999991196e+000  ,2.539366813033e-002  ,1.000100802173e-005  
  1.193241720017e-004  ,1.030512817960e+000  ,4.999999991165e+000  ,2.539369965094e-002  ,9.990129612447e-006  
  1.194241766747e-004  ,1.025348071077e+000  ,4.999999991216e+000  ,2.539373115545e-002  ,9.979261861304e-006  
  1.195241813477e-004  ,1.020205321117e+000  ,4.999999991169e+000  ,2.539376227258e-002  ,9.968442959973e-006  
  1.196241860207e-004  ,1.015084480497e+000  ,4.999999991229e+000  ,2.539379355236e-002  ,9.957651592174e-006  
  1.197241906937e-004  ,1.009985461142e+000  ,4.999999991156e+000  ,2.539382440898e-002  ,9.946953483109e-006  
  1.198241953667e-004  ,1.004908174067e+000  ,4.999999991251e+000  ,2.539385545560e-002  ,9.936258038579e-006  
  1.199242000398e-004  ,9.998525317050e-001  ,4.999999991178e+000  ,2.539388540277e-002  ,9.925566146762e-006  
  1.200242047128e-004  ,9.948184475648e-001  ,4.999999991231e+000  ,2.539391716781e-002  ,9.914982612713e-006  
  1.201242093858e-004  ,9.898058347594e-001  ,4.999999991180e+000  ,2.539394712762e-002  ,9.904454145726e-006  
  1.202242140588e-004  ,9.848146057069e-001  ,4.999999991248e+000  ,2.539397791462e-002  ,9.893939001415e-006  
  1.203242187318e-004  ,9.798446738818e-001  ,4.999999991187e+000  ,2.539400788990e-002  ,9.883463825133e-006  
  1.204242234048e-004  ,9.748959542531e-001  ,4.999999991279e+000  ,2.539403694590e-002  ,9.872947792644e-006  
  1.205242280778e-004  ,9.699683610033e-001  ,4.999999991143e+000  ,2.539406814802e-002  ,9.862609395839e-006  
  1.206242327508e-004  ,9.650617936504e-001  ,4.999999991244e+000  ,2.539409787263e-002  ,9.852232807361e-006  
  1.207242374238e-004  ,9.601761769279e-001  ,4.999999991228e+000  ,2.539412746714e-002  ,9.841925496801e-006  
  1.208242420968e-004  ,9.553114293485e-001  ,4.999999991234e+000  ,2.539415703668e-002  ,9.831659930626e-006  
  1.209242467698e-004  ,9.504674881954e-001  ,4.999999991240e+000  ,2.539418645827e-002  ,9.821429003409e-006  
  1.210242514428e-004  ,9.456442484427e-001  ,4.999999991241e+000  ,2.539421588906e-002  ,9.811238044222e-006  
  1.211242561158e-004  ,9.408416264286e-001  ,4.999999991246e+000  ,2.539424518362e-002  ,9.801087941241e-006  
  1.212242607888e-004  ,9.360595386485e-001  ,4.999999991247e+000  ,2.539427418861e-002  ,9.790977806290e-006  
  1.213242654618e-004  ,9.312979024148e-001  ,4.999999991239e+000  ,2.539430331011e-002  ,9.780937837434e-006  
  1.214242701348e-004  ,9.265566333701e-001  ,4.999999991265e+000  ,2.539433211177e-002  ,9.770910303075e-006  
  1.215242748078e-004  ,9.218356491308e-001  ,4.999999991244e+000  ,2.539436092621e-002  ,9.760925401281e-006  
  1.216242794808e-004  ,9.171348677046e-001  ,4.999999991269e+000  ,2.539438947865e-002  ,9.750984020229e-006  
  1.217242841538e-004  ,9.124541936204e-001  ,4.999999991256e+000  ,2.539441806295e-002  ,9.741102147132e-006  
  1.218242888268e-004  ,9.077935717926e-001  ,4.999999991264e+000  ,2.539444647139e-002  ,9.731252248457e-006  
  1.219242934998e-004  ,9.031529064672e-001  ,4.999999991272e+000  ,2.539447469133e-002  ,9.721416560637e-006  
  1.220242981728e-004  ,8.985321173872e-001  ,4.999999991265e+000  ,2.539450287627e-002  ,9.711632387166e-006  
  1.221243028458e-004  ,8.939311238803e-001  ,4.999999991266e+000  ,2.539453091034e-002  ,9.701916603433e-006  
  1.222243075188e-004  ,8.893498441291e-001  ,4.999999991278e+000  ,2.539455884584e-002  ,9.692223024160e-006  
  1.223243121919e-004  ,8.847881980283e-001  ,4.999999991272e+000  ,2.539458665725e-002  ,9.682575630166e-006  
  1.224243168649e-004  ,8.802461060345e-001  ,4.999999991289e+000  ,2.539461432817e-002  ,9.672912248959e-006  
  1.225243215379e-004  ,8.757234888877e-001  ,4.999999991262e+000  ,2.539464190427e-002  ,9.663374100910e-006  
  1.226243262109e-004  ,8.712202657964e-001  ,4.999999991305e+000  ,2.539466937431e-002  ,9.653836841039e-006  
  1.227243308839e-004  ,8.667363578484e-001  ,4.999999991291e+000  ,2.539469603308e-002  ,9.644279153065e-006  
  1.228243355569e-004  ,8.622716867648e-001  ,4.999999991298e+000  ,2.539472341765e-002  ,9.634789854829e-006  
  1.229243402299e-004  ,8.578261742876e-001  ,4.999999991255e+000  ,2.539475167216e-002  ,9.625442665140e-006  
  1.230243449029e-004  ,8.533997408684e-001  ,4.999999991328e+000  ,2.539477830673e-002  ,9.616070606455e-006  
  1.231243495759e-004  ,8.489923087990e-001  ,4.999999991298e+000  ,2.539480383849e-002  ,9.606643480708e-006  
  1.232243542489e-004  ,8.446038008483e-001  ,4.999999991286e+000  ,2.539483206591e-002  ,9.597371786185e-006  
  1.233243589219e-004  ,8.402341399517e-001  ,4.999999991316e+000  ,2.539485808679e-002  ,9.588106308911e-006  
  1.234243635949e-004  ,8.358832478213e-001  ,4.999999991304e+000  ,2.539488435586e-002  ,9.578847937064e-006  
  1.235243682679e-004  ,8.315510476723e-001  ,4.999999991297e+000  ,2.539491188652e-002  ,9.569688153022e-006  
  1.236243729409e-004  ,8.272374635750e-001  ,4.999999991345e+000  ,2.539493688828e-002  ,9.560476854631e-006  
  1.237243776139e-004  ,8.229424196069e-001  ,4.999999991269e+000  ,2.539496370080e-002  ,9.551385460327e-006  
  1.238243822869e-004  ,8.186658384240e-001  ,4.999999991349e+000  ,2.539499026198e-002  ,9.542334922230e-006  
  1.239243869599e-004  ,8.144076446703e-001  ,4.999999991309e+000  ,2.539501513870e-002  ,9.533233757963e-006  
  1.240243916329e-004  ,8.101677633098e-001  ,4.999999991337e+000  ,2.539504140942e-002  ,9.524204536149e-006  
  1.241243963059e-004  ,8.059461196511e-001  ,4.999999991281e+000  ,2.539506795705e-002  ,9.515285448458e-006  
  1.242244009789e-004  ,8.017426374258e-001  ,4.999999991365e+000  ,2.539509344008e-002  ,9.506364584411e-006  
  1.243244056519e-004  ,7.975572424344e-001  ,4.999999991322e+000  ,2.539511770939e-002  ,9.497386876944e-006  
  1.244244103249e-004  ,7.933898607115e-001  ,4.999999991329e+000  ,2.539514424813e-002  ,9.488547725311e-006  
  1.245244149979e-004  ,7.892404186865e-001  ,4.999999991337e+000  ,2.539516908678e-002  ,9.479719231820e-006  
  1.246244196709e-004  ,7.851088412990e-001  ,4.999999991329e+000  ,2.539519458269e-002  ,9.470941364498e-006  
  1.247244243440e-004  ,7.809950431992e-001  ,4.999999991335e+000  ,2.539522006820e-002  ,9.462206129740e-006  
  1.248244290170e-004  ,7.768989596087e-001  ,4.999999991348e+000  ,2.539524462241e-002  ,9.453470006804e-006  
  1.249244336900e-004  ,7.728205383569e-001  ,4.999999991339e+000  ,2.539526927215e-002  ,9.444778292789e-006  
  1.250244383630e-004  ,7.687596894692e-001  ,4.999999991352e+000  ,2.539529409404e-002  ,9.436129211338e-006  
  1.251244430360e-004  ,7.647163285779e-001  ,4.999999991344e+000  ,2.539531933575e-002  ,9.427531644235e-006  
  1.252244477090e-004  ,7.606904078783e-001  ,4.999999991348e+000  ,2.539534408659e-002  ,9.418971380626e-006  
  1.253244523820e-004  ,7.566818442529e-001  ,4.999999991363e+000  ,2.539536766105e-002  ,9.410415557909e-006  
  1.254244570550e-004  ,7.526905646601e-001  ,4.999999991346e+000  ,2.539539228341e-002  ,9.401911249540e-006  
  1.255244617280e-004  ,7.487164980257e-001  ,4.999999991359e+000  ,2.539541729915e-002  ,9.393462008234e-006  
  1.256244664010e-004  ,7.447595738090e-001  ,4.999999991354e+000  ,2.539544113674e-002  ,9.385038524101e-006  
  1.257244710740e-004  ,7.408197216217e-001  ,4.999999991378e+000  ,2.539546443871e-002  ,9.376625698110e-006  
  1.258244757470e-004  ,7.368968697004e-001  ,4.999999991354e+000  ,2.539548858905e-002  ,9.368215536654e-006  
  1.259244804200e-004  ,7.329909479642e-001  ,4.999999991361e+000  ,2.539551356624e-002  ,9.359941266496e-006  
  1.260244850930e-004  ,7.291018869762e-001  ,4.999999991389e+000  ,2.539553623138e-002  ,9.351610152919e-006  
  1.261244897660e-004  ,7.252296174583e-001  ,4.999999991336e+000  ,2.539556043453e-002  ,9.343388285288e-006  
  1.262244944390e-004  ,7.213740685217e-001  ,4.999999991415e+000  ,2.539558371500e-002  ,9.335146877731e-006  
  1.263244991120e-004  ,7.175351714331e-001  ,4.999999991338e+000  ,2.539560732729e-002  ,9.326944550025e-006  
  1.264245037850e-004  ,7.137128575244e-001  ,4.999999991417e+000  ,2.539563056421e-002  ,9.318782190348e-006  
  1.265245084580e-004  ,7.099070471155e-001  ,4.999999991376e+000  ,2.539565385950e-002  ,9.310669568663e-006  
  1.266245131310e-004  ,7.061176786907e-001  ,4.999999991382e+000  ,2.539567705647e-002  ,9.302584480508e-006  
  1.267245178040e-004  ,7.023446867511e-001  ,4.999999991381e+000  ,2.539570013061e-002  ,9.294538472204e-006  
  1.268245224770e-004  ,6.985880206979e-001  ,4.999999991395e+000  ,2.539572306513e-002  ,9.286496904792e-006  
  1.269245271500e-004  ,6.948475973325e-001  ,4.999999991376e+000  ,2.539574599564e-002  ,9.278516621691e-006  
  1.270245318230e-004  ,6.911233481631e-001  ,4.999999991409e+000  ,2.539576872784e-002  ,9.270546108553e-006  
  1.271245364961e-004  ,6.874151956284e-001  ,4.999999991392e+000  ,2.539579139506e-002  ,9.262620892514e-006  
  1.272245411691e-004  ,6.837230801560e-001  ,4.999999991394e+000  ,2.539581393626e-002  ,9.254732091790e-006  
  1.273245458421e-004  ,6.800469541434e-001  ,4.999999991387e+000  ,2.539583653555e-002  ,9.246899246307e-006  
  1.274245505151e-004  ,6.763867349713e-001  ,4.999999991413e+000  ,2.539585888339e-002  ,9.239061071753e-006  
  1.275245551881e-004  ,6.727423575811e-001  ,4.999999991405e+000  ,2.539588051179e-002  ,9.231229114448e-006  
  1.276245598611e-004  ,6.691137448899e-001  ,4.999999991396e+000  ,2.539590314020e-002  ,9.223461994168e-006  
  1.277245645341e-004  ,6.655008385328e-001  ,4.999999991405e+000  ,2.539592537521e-002  ,9.215735730095e-006  
  1.278245692071e-004  ,6.619035918138e-001  ,4.999999991398e+000  ,2.539594747497e-002  ,9.208062756727e-006  
  1.279245738801e-004  ,6.583219240044e-001  ,4.999999991423e+000  ,2.539596929630e-002  ,9.200385342467e-006  
  1.280245785531e-004  ,6.547557711436e-001  ,4.999999991396e+000  ,2.539599112316e-002  ,9.192756778020e-006  
  1.281245832261e-004  ,6.512050573500e-001  ,4.999999991415e+000  ,2.539601280829e-002  ,9.185152194391e-006  
  1.282245878991e-004  ,6.476697255155e-001  ,4.999999991417e+000  ,2.539603448865e-002  ,9.177576032471e-006  
  1.283245925721e-004  ,6.441497299599e-001  ,4.999999991406e+000  ,2.539605614217e-002  ,9.170062043040e-006  
  1.284245972451e-004  ,6.406449915912e-001  ,4.999999991433e+000  ,2.539607739920e-002  ,9.162551606323e-006  
  1.285246019181e-004  ,6.371554472204e-001  ,4.999999991405e+000  ,2.539609884373e-002  ,9.155083802170e-006  
  1.286246065911e-004  ,6.336810226662e-001  ,4.999999991427e+000  ,2.539612009554e-002  ,9.147630208872e-006  
  1.287246112641e-004  ,6.302216620255e-001  ,4.999999991425e+000  ,2.539614127970e-002  ,9.140214807246e-006  
  1.288246159371e-004  ,6.267773205194e-001  ,4.999999991418e+000  ,2.539616245238e-002  ,9.132857137217e-006  
  1.289246206101e-004  ,6.233479206084e-001  ,4.999999991434e+000  ,2.539618333846e-002  ,9.125517230757e-006  
  1.290246252831e-004  ,6.199333991817e-001  ,4.999999991455e+000  ,2.539620353319e-002  ,9.118125809948e-006  
  1.291246299561e-004  ,6.165336957441e-001  ,4.999999991395e+000  ,2.539622518552e-002  ,9.110871168616e-006  
  1.292246346291e-004  ,6.131487472220e-001  ,4.999999991467e+000  ,2.539624608121e-002  ,9.103626297247e-006  
  1.293246393021e-004  ,6.097784820948e-001  ,4.999999991446e+000  ,2.539626601942e-002  ,9.096369879558e-006  
  1.294246439751e-004  ,6.064228455249e-001  ,4.999999991437e+000  ,2.539628678817e-002  ,9.089166752574e-006  
  1.295246486482e-004  ,6.030817939099e-001  ,4.999999991433e+000  ,2.539630750883e-002  ,9.082020469009e-006  
  1.296246533212e-004  ,5.997552521814e-001  ,4.999999991447e+000  ,2.539632769514e-002  ,9.074887508120e-006  
  1.297246579942e-004  ,5.964431587546e-001  ,4.999999991445e+000  ,2.539634800449e-002  ,9.067763429016e-006  
  1.298246626672e-004  ,5.931454544765e-001  ,4.999999991437e+000  ,2.539636840316e-002  ,9.060704186936e-006  
  1.299246673402e-004  ,5.898620781198e-001  ,4.999999991460e+000  ,2.539638837296e-002  ,9.053649385748e-006  
  1.300246720132e-004  ,5.865929603048e-001  ,4.999999991449e+000  ,2.539640833917e-002  ,9.046629223519e-006  
