,,,136.8000085E-6,-39.99999911E-3,,,,,136.8000085E-6,19.9999996E-3,,,,,136.8000085E-6,439.999997616E-3,,,,,136.8000085E-6,5.11999989,
,,,136.9000092E-6,-39.99999911E-3,,,,,136.9000092E-6,39.99999911E-3,,,,,136.9000092E-6,439.999997616E-3,,,,,136.9000092E-6,5.11999989,
,,,137.0000100E-6,-39.99999911E-3,,,,,137.0000100E-6,19.9999996E-3,,,,,137.0000100E-6,439.999997616E-3,,,,,137.0000100E-6,5.11999989,
,,,137.0999962E-6,-39.99999911E-3,,,,,137.0999962E-6,39.99999911E-3,,,,,137.0999962E-6,439.999997616E-3,,,,,137.0999962E-6,5.11999989,
,,,137.1999970E-6,-39.99999911E-3,,,,,137.1999970E-6,39.99999911E-3,,,,,137.1999970E-6,439.999997616E-3,,,,,137.1999970E-6,5.19999981,
,,,137.2999977E-6,-39.99999911E-3,,,,,137.2999977E-6,39.99999911E-3,,,,,137.2999977E-6,439.999997616E-3,,,,,137.2999977E-6,5.11999989,
,,,137.3999985E-6,-39.99999911E-3,,,,,137.3999985E-6,19.9999996E-3,,,,,137.3999985E-6,439.999997616E-3,,,,,137.3999985E-6,5.11999989,
,,,137.4999993E-6,-39.99999911E-3,,,,,137.4999993E-6,19.9999996E-3,,,,,137.4999993E-6,439.999997616E-3,,,,,137.4999993E-6,5.11999989,
,,,137.6000000E-6,-39.99999911E-3,,,,,137.6000000E-6,19.9999996E-3,,,,,137.6000000E-6,439.999997616E-3,,,,,137.6000000E-6,5.11999989,
,,,137.7000008E-6,-39.99999911E-3,,,,,137.7000008E-6,19.9999996E-3,,,,,137.7000008E-6,439.999997616E-3,,,,,137.7000008E-6,5.11999989,
,,,137.8000015E-6,-39.99999911E-3,,,,,137.8000015E-6,19.9999996E-3,,,,,137.8000015E-6,439.999997616E-3,,,,,137.8000015E-6,5.11999989,
,,,137.9000023E-6,-39.99999911E-3,,,,,137.9000023E-6,19.9999996E-3,,,,,137.9000023E-6,439.999997616E-3,,,,,137.9000023E-6,5.11999989,
,,,138.0000031E-6,-39.99999911E-3,,,,,138.0000031E-6,19.9999996E-3,,,,,138.0000031E-6,439.999997616E-3,,,,,138.0000031E-6,5.11999989,
,,,138.1000038E-6,-39.99999911E-3,,,,,138.1000038E-6,19.9999996E-3,,,,,138.1000038E-6,439.999997616E-3,,,,,138.1000038E-6,5.11999989,
,,,138.2000046E-6,-39.99999911E-3,,,,,138.2000046E-6,19.9999996E-3,,,,,138.2000046E-6,399.99997616E-3,,,,,138.2000046E-6,5.11999989,
,,,138.3000053E-6,-39.99999911E-3,,,,,138.3000053E-6,19.9999996E-3,,,,,138.3000053E-6,399.99997616E-3,,,,,138.3000053E-6,5.11999989,
,,,138.4000061E-6,-39.99999911E-3,,,,,138.4000061E-6,19.9999996E-3,,,,,138.4000061E-6,399.99997616E-3,,,,,138.4000061E-6,5.11999989,
,,,138.5000069E-6,-39.99999911E-3,,,,,138.5000069E-6,19.9999996E-3,,,,,138.5000069E-6,399.99997616E-3,,,,,138.5000069E-6,5.11999989,
,,,138.6000076E-6,-39.99999911E-3,,,,,138.6000076E-6,19.9999996E-3,,,,,138.6000076E-6,399.99997616E-3,,,,,138.6000076E-6,5.11999989,
,,,138.7000084E-6,-39.99999911E-3,,,,,138.7000084E-6,19.9999996E-3,,,,,138.7000084E-6,399.99997616E-3,,,,,138.7000084E-6,5.11999989,
,,,138.8000092E-6,-39.99999911E-3,,,,,138.8000092E-6,19.9999996E-3,,,,,138.8000092E-6,399.99997616E-3,,,,,138.8000092E-6,5.11999989,
,,,138.9000099E-6,-39.99999911E-3,,,,,138.9000099E-6,19.9999996E-3,,,,,138.9000099E-6,399.99997616E-3,,,,,138.9000099E-6,5.11999989,
,,,139.0000107E-6,-39.99999911E-3,,,,,139.0000107E-6,19.9999996E-3,,,,,139.0000107E-6,399.99997616E-3,,,,,139.0000107E-6,5.11999989,
,,,139.0999969E-6,-39.99999911E-3,,,,,139.0999969E-6,19.9999996E-3,,,,,139.0999969E-6,399.99997616E-3,,,,,139.0999969E-6,5.11999989,
,,,139.1999976E-6,-39.99999911E-3,,,,,139.1999976E-6,19.9999996E-3,,,,,139.1999976E-6,399.99997616E-3,,,,,139.1999976E-6,5.11999989,
,,,139.2999984E-6,-39.99999911E-3,,,,,139.2999984E-6,19.9999996E-3,,,,,139.2999984E-6,399.99997616E-3,,,,,139.2999984E-6,5.11999989,
,,,139.3999992E-6,-39.99999911E-3,,,,,139.3999992E-6,19.9999996E-3,,,,,139.3999992E-6,399.99997616E-3,,,,,139.3999992E-6,5.11999989,
,,,139.4999999E-6,-39.99999911E-3,,,,,139.4999999E-6,19.9999996E-3,,,,,139.4999999E-6,399.99997616E-3,,,,,139.4999999E-6,5.11999989,
,,,139.6000007E-6,-39.99999911E-3,,,,,139.6000007E-6,19.9999996E-3,,,,,139.6000007E-6,399.99997616E-3,,,,,139.6000007E-6,5.11999989,
,,,139.7000015E-6,-39.99999911E-3,,,,,139.7000015E-6,19.9999996E-3,,,,,139.7000015E-6,399.99997616E-3,,,,,139.7000015E-6,5.11999989,
,,,139.8000022E-6,-39.99999911E-3,,,,,139.8000022E-6,19.9999996E-3,,,,,139.8000022E-6,399.99997616E-3,,,,,139.8000022E-6,5.11999989,
,,,139.9000030E-6,-39.99999911E-3,,,,,139.9000030E-6,19.9999996E-3,,,,,139.9000030E-6,399.99997616E-3,,,,,139.9000030E-6,5.11999989,
,,,140.0000037E-6,-39.99999911E-3,,,,,140.0000037E-6,19.9999996E-3,,,,,140.0000037E-6,399.99997616E-3,,,,,140.0000037E-6,5.11999989,
,,,140.1000045E-6,-39.99999911E-3,,,,,140.1000045E-6,39.99999911E-3,,,,,140.1000045E-6,399.99997616E-3,,,,,140.1000045E-6,5.11999989,
,,,140.2000053E-6,-39.99999911E-3,,,,,140.2000053E-6,19.9999996E-3,,,,,140.2000053E-6,399.99997616E-3,,,,,140.2000053E-6,5.11999989,
,,,140.3000060E-6,-39.99999911E-3,,,,,140.3000060E-6,39.99999911E-3,,,,,140.3000060E-6,399.99997616E-3,,,,,140.3000060E-6,5.11999989,
,,,140.4000068E-6,-39.99999911E-3,,,,,140.4000068E-6,39.99999911E-3,,,,,140.4000068E-6,399.99997616E-3,,,,,140.4000068E-6,5.11999989,
,,,140.5000075E-6,-39.99999911E-3,,,,,140.5000075E-6,39.99999911E-3,,,,,140.5000075E-6,399.99997616E-3,,,,,140.5000075E-6,5.11999989,
,,,140.6000083E-6,-39.99999911E-3,,,,,140.6000083E-6,39.99999911E-3,,,,,140.6000083E-6,399.99997616E-3,,,,,140.6000083E-6,5.19999981,
,,,140.7000091E-6,-39.99999911E-3,,,,,140.7000091E-6,39.99999911E-3,,,,,140.7000091E-6,399.99997616E-3,,,,,140.7000091E-6,5.11999989,
,,,140.8000098E-6,-39.99999911E-3,,,,,140.8000098E-6,39.99999911E-3,,,,,140.8000098E-6,359.99998450E-3,,,,,140.8000098E-6,5.11999989,
,,,140.9000106E-6,-39.99999911E-3,,,,,140.9000106E-6,39.99999911E-3,,,,,140.9000106E-6,399.99997616E-3,,,,,140.9000106E-6,5.11999989,
,,,140.9999968E-6,-39.99999911E-3,,,,,140.9999968E-6,39.99999911E-3,,,,,140.9999968E-6,359.99998450E-3,,,,,140.9999968E-6,5.19999981,
,,,141.0999976E-6,-39.99999911E-3,,,,,141.0999976E-6,39.99999911E-3,,,,,141.0999976E-6,359.99998450E-3,,,,,141.0999976E-6,5.11999989,
,,,141.1999983E-6,-39.99999911E-3,,,,,141.1999983E-6,39.99999911E-3,,,,,141.1999983E-6,359.99998450E-3,,,,,141.1999983E-6,5.11999989,
,,,141.2999991E-6,-39.99999911E-3,,,,,141.2999991E-6,39.99999911E-3,,,,,141.2999991E-6,359.99998450E-3,,,,,141.2999991E-6,5.11999989,
,,,141.3999998E-6,-39.99999911E-3,,,,,141.3999998E-6,39.99999911E-3,,,,,141.3999998E-6,359.99998450E-3,,,,,141.3999998E-6,5.11999989,
,,,141.5000006E-6,-39.99999911E-3,,,,,141.5000006E-6,39.99999911E-3,,,,,141.5000006E-6,359.99998450E-3,,,,,141.5000006E-6,5.11999989,
,,,141.6000014E-6,-39.99999911E-3,,,,,141.6000014E-6,39.99999911E-3,,,,,141.6000014E-6,359.99998450E-3,,,,,141.6000014E-6,5.11999989,
,,,141.7000021E-6,-39.99999911E-3,,,,,141.7000021E-6,39.99999911E-3,,,,,141.7000021E-6,359.99998450E-3,,,,,141.7000021E-6,5.11999989,
,,,141.8000029E-6,-39.99999911E-3,,,,,141.8000029E-6,39.99999911E-3,,,,,141.8000029E-6,359.99998450E-3,,,,,141.8000029E-6,5.11999989,
,,,141.9000037E-6,-39.99999911E-3,,,,,141.9000037E-6,39.99999911E-3,,,,,141.9000037E-6,359.99998450E-3,,,,,141.9000037E-6,5.19999981,
,,,142.0000044E-6,-39.99999911E-3,,,,,142.0000044E-6,39.99999911E-3,,,,,142.0000044E-6,359.99998450E-3,,,,,142.0000044E-6,5.19999981,
,,,142.1000052E-6,-39.99999911E-3,,,,,142.1000052E-6,39.99999911E-3,,,,,142.1000052E-6,359.99998450E-3,,,,,142.1000052E-6,5.11999989,
,,,142.2000059E-6,-39.99999911E-3,,,,,142.2000059E-6,39.99999911E-3,,,,,142.2000059E-6,359.99998450E-3,,,,,142.2000059E-6,5.11999989,
,,,142.3000067E-6,-39.99999911E-3,,,,,142.3000067E-6,39.99999911E-3,,,,,142.3000067E-6,359.99998450E-3,,,,,142.3000067E-6,5.11999989,
,,,142.4000075E-6,-39.99999911E-3,,,,,142.4000075E-6,39.99999911E-3,,,,,142.4000075E-6,359.99998450E-3,,,,,142.4000075E-6,5.11999989,
,,,142.5000082E-6,-39.99999911E-3,,,,,142.5000082E-6,39.99999911E-3,,,,,142.5000082E-6,359.99998450E-3,,,,,142.5000082E-6,5.11999989,
,,,142.6000090E-6,-39.99999911E-3,,,,,142.6000090E-6,39.99999911E-3,,,,,142.6000090E-6,359.99998450E-3,,,,,142.6000090E-6,5.11999989,
,,,142.7000097E-6,-39.99999911E-3,,,,,142.7000097E-6,39.99999911E-3,,,,,142.7000097E-6,359.99998450E-3,,,,,142.7000097E-6,5.11999989,
,,,142.8000105E-6,-39.99999911E-3,,,,,142.8000105E-6,39.99999911E-3,,,,,142.8000105E-6,359.99998450E-3,,,,,142.8000105E-6,5.11999989,
,,,142.8999967E-6,-39.99999911E-3,,,,,142.8999967E-6,39.99999911E-3,,,,,142.8999967E-6,359.99998450E-3,,,,,142.8999967E-6,5.11999989,
,,,142.9999975E-6,-39.99999911E-3,,,,,142.9999975E-6,39.99999911E-3,,,,,142.9999975E-6,359.99998450E-3,,,,,142.9999975E-6,5.11999989,
,,,143.0999982E-6,-39.99999911E-3,,,,,143.0999982E-6,39.99999911E-3,,,,,143.0999982E-6,359.99998450E-3,,,,,143.0999982E-6,5.11999989,
,,,143.1999990E-6,-39.99999911E-3,,,,,143.1999990E-6,39.99999911E-3,,,,,143.1999990E-6,359.99998450E-3,,,,,143.1999990E-6,5.11999989,
,,,143.2999998E-6,-39.99999911E-3,,,,,143.2999998E-6,39.99999911E-3,,,,,143.2999998E-6,359.99998450E-3,,,,,143.2999998E-6,5.11999989,
,,,143.4000005E-6,-39.99999911E-3,,,,,143.4000005E-6,39.99999911E-3,,,,,143.4000005E-6,319.99999285E-3,,,,,143.4000005E-6,5.11999989,
,,,143.5000013E-6,-39.99999911E-3,,,,,143.5000013E-6,39.99999911E-3,,,,,143.5000013E-6,319.99999285E-3,,,,,143.5000013E-6,5.11999989,
,,,143.6000020E-6,-39.99999911E-3,,,,,143.6000020E-6,39.99999911E-3,,,,,143.6000020E-6,319.99999285E-3,,,,,143.6000020E-6,5.11999989,
,,,143.7000028E-6,-39.99999911E-3,,,,,143.7000028E-6,39.99999911E-3,,,,,143.7000028E-6,319.99999285E-3,,,,,143.7000028E-6,5.11999989,
,,,143.8000036E-6,-39.99999911E-3,,,,,143.8000036E-6,39.99999911E-3,,,,,143.8000036E-6,319.99999285E-3,,,,,143.8000036E-6,5.11999989,
,,,143.9000043E-6,-39.99999911E-3,,,,,143.9000043E-6,39.99999911E-3,,,,,143.9000043E-6,319.99999285E-3,,,,,143.9000043E-6,5.11999989,
,,,144.0000051E-6,-39.99999911E-3,,,,,144.0000051E-6,39.99999911E-3,,,,,144.0000051E-6,319.99999285E-3,,,,,144.0000051E-6,5.11999989,
,,,144.1000059E-6,-39.99999911E-3,,,,,144.1000059E-6,19.9999996E-3,,,,,144.1000059E-6,319.99999285E-3,,,,,144.1000059E-6,5.11999989,
,,,144.2000066E-6,-39.99999911E-3,,,,,144.2000066E-6,39.99999911E-3,,,,,144.2000066E-6,319.99999285E-3,,,,,144.2000066E-6,5.11999989,
,,,144.3000074E-6,-39.99999911E-3,,,,,144.3000074E-6,39.99999911E-3,,,,,144.3000074E-6,319.99999285E-3,,,,,144.3000074E-6,5.11999989,
,,,144.4000081E-6,-39.99999911E-3,,,,,144.4000081E-6,39.99999911E-3,,,,,144.4000081E-6,319.99999285E-3,,,,,144.4000081E-6,5.11999989,
,,,144.5000089E-6,-39.99999911E-3,,,,,144.5000089E-6,39.99999911E-3,,,,,144.5000089E-6,319.99999285E-3,,,,,144.5000089E-6,5.11999989,
,,,144.6000097E-6,-39.99999911E-3,,,,,144.6000097E-6,39.99999911E-3,,,,,144.6000097E-6,319.99999285E-3,,,,,144.6000097E-6,5.11999989,
,,,144.7000104E-6,-39.99999911E-3,,,,,144.7000104E-6,39.99999911E-3,,,,,144.7000104E-6,319.99999285E-3,,,,,144.7000104E-6,5.11999989,
,,,144.7999966E-6,-39.99999911E-3,,,,,144.7999966E-6,39.99999911E-3,,,,,144.7999966E-6,319.99999285E-3,,,,,144.7999966E-6,5.11999989,
,,,144.8999974E-6,-39.99999911E-3,,,,,144.8999974E-6,39.99999911E-3,,,,,144.8999974E-6,319.99999285E-3,,,,,144.8999974E-6,5.11999989,
,,,144.9999982E-6,-39.99999911E-3,,,,,144.9999982E-6,39.99999911E-3,,,,,144.9999982E-6,319.99999285E-3,,,,,144.9999982E-6,5.11999989,
,,,145.0999989E-6,-39.99999911E-3,,,,,145.0999989E-6,19.9999996E-3,,,,,145.0999989E-6,319.99999285E-3,,,,,145.0999989E-6,5.11999989,
,,,145.1999997E-6,-39.99999911E-3,,,,,145.1999997E-6,19.9999996E-3,,,,,145.1999997E-6,319.99999285E-3,,,,,145.1999997E-6,5.11999989,
,,,145.3000004E-6,-39.99999911E-3,,,,,145.3000004E-6,39.99999911E-3,,,,,145.3000004E-6,319.99999285E-3,,,,,145.3000004E-6,5.11999989,
,,,145.4000012E-6,-39.99999911E-3,,,,,145.4000012E-6,39.99999911E-3,,,,,145.4000012E-6,319.99999285E-3,,,,,145.4000012E-6,5.11999989,
,,,145.5000020E-6,-39.99999911E-3,,,,,145.5000020E-6,39.99999911E-3,,,,,145.5000020E-6,280.00000119E-3,,,,,145.5000020E-6,5.11999989,
,,,145.6000027E-6,-39.99999911E-3,,,,,145.6000027E-6,19.9999996E-3,,,,,145.6000027E-6,319.99999285E-3,,,,,145.6000027E-6,5.11999989,
,,,145.7000035E-6,-39.99999911E-3,,,,,145.7000035E-6,19.9999996E-3,,,,,145.7000035E-6,280.00000119E-3,,,,,145.7000035E-6,5.11999989,
,,,145.8000042E-6,-39.99999911E-3,,,,,145.8000042E-6,39.99999911E-3,,,,,145.8000042E-6,280.00000119E-3,,,,,145.8000042E-6,5.11999989,
,,,145.9000050E-6,-39.99999911E-3,,,,,145.9000050E-6,19.9999996E-3,,,,,145.9000050E-6,280.00000119E-3,,,,,145.9000050E-6,5.11999989,
,,,146.0000058E-6,-39.99999911E-3,,,,,146.0000058E-6,39.99999911E-3,,,,,146.0000058E-6,280.00000119E-3,,,,,146.0000058E-6,5.11999989,
,,,146.1000065E-6,-39.99999911E-3,,,,,146.1000065E-6,19.9999996E-3,,,,,146.1000065E-6,280.00000119E-3,,,,,146.1000065E-6,5.11999989,
,,,146.2000073E-6,-39.99999911E-3,,,,,146.2000073E-6,19.9999996E-3,,,,,146.2000073E-6,280.00000119E-3,,,,,146.2000073E-6,5.11999989,
,,,146.3000081E-6,-39.99999911E-3,,,,,146.3000081E-6,19.9999996E-3,,,,,146.3000081E-6,280.00000119E-3,,,,,146.3000081E-6,5.11999989,
,,,146.4000088E-6,-39.99999911E-3,,,,,146.4000088E-6,19.9999996E-3,,,,,146.4000088E-6,280.00000119E-3,,,,,146.4000088E-6,5.11999989,
,,,146.5000096E-6,-39.99999911E-3,,,,,146.5000096E-6,19.9999996E-3,,,,,146.5000096E-6,280.00000119E-3,,,,,146.5000096E-6,5.11999989,
,,,146.6000103E-6,-39.99999911E-3,,,,,146.6000103E-6,19.9999996E-3,,,,,146.6000103E-6,280.00000119E-3,,,,,146.6000103E-6,5.11999989,
,,,146.6999965E-6,-39.99999911E-3,,,,,146.6999965E-6,39.99999911E-3,,,,,146.6999965E-6,280.00000119E-3,,,,,146.6999965E-6,5.11999989,
,,,146.7999973E-6,-39.99999911E-3,,,,,146.7999973E-6,19.9999996E-3,,,,,146.7999973E-6,280.00000119E-3,,,,,146.7999973E-6,5.11999989,
,,,146.8999981E-6,-39.99999911E-3,,,,,146.8999981E-6,19.9999996E-3,,,,,146.8999981E-6,280.00000119E-3,,,,,146.8999981E-6,5.11999989,
,,,146.9999988E-6,-39.99999911E-3,,,,,146.9999988E-6,19.9999996E-3,,,,,146.9999988E-6,280.00000119E-3,,,,,146.9999988E-6,5.11999989,
,,,147.0999996E-6,-39.99999911E-3,,,,,147.0999996E-6,19.9999996E-3,,,,,147.0999996E-6,280.00000119E-3,,,,,147.0999996E-6,5.11999989,
,,,147.2000004E-6,-39.99999911E-3,,,,,147.2000004E-6,39.99999911E-3,,,,,147.2000004E-6,280.00000119E-3,,,,,147.2000004E-6,5.11999989,
,,,147.3000011E-6,-39.99999911E-3,,,,,147.3000011E-6,19.9999996E-3,,,,,147.3000011E-6,280.00000119E-3,,,,,147.3000011E-6,5.11999989,
,,,147.4000019E-6,-39.99999911E-3,,,,,147.4000019E-6,19.9999996E-3,,,,,147.4000019E-6,280.00000119E-3,,,,,147.4000019E-6,5.11999989,
,,,147.5000026E-6,-39.99999911E-3,,,,,147.5000026E-6,39.99999911E-3,,,,,147.5000026E-6,280.00000119E-3,,,,,147.5000026E-6,5.11999989,
,,,147.6000034E-6,-39.99999911E-3,,,,,147.6000034E-6,19.9999996E-3,,,,,147.6000034E-6,280.00000119E-3,,,,,147.6000034E-6,5.11999989,
,,,147.7000042E-6,-39.99999911E-3,,,,,147.7000042E-6,39.99999911E-3,,,,,147.7000042E-6,280.00000119E-3,,,,,147.7000042E-6,5.11999989,
,,,147.8000049E-6,-39.99999911E-3,,,,,147.8000049E-6,39.99999911E-3,,,,,147.8000049E-6,280.00000119E-3,,,,,147.8000049E-6,5.11999989,
,,,147.9000057E-6,-39.99999911E-3,,,,,147.9000057E-6,39.99999911E-3,,,,,147.9000057E-6,280.00000119E-3,,,,,147.9000057E-6,5.11999989,
,,,148.0000064E-6,-39.99999911E-3,,,,,148.0000064E-6,39.99999911E-3,,,,,148.0000064E-6,280.00000119E-3,,,,,148.0000064E-6,5.11999989,
,,,148.1000072E-6,-39.99999911E-3,,,,,148.1000072E-6,39.99999911E-3,,,,,148.1000072E-6,280.00000119E-3,,,,,148.1000072E-6,5.11999989,
,,,148.2000080E-6,-39.99999911E-3,,,,,148.2000080E-6,39.99999911E-3,,,,,148.2000080E-6,280.00000119E-3,,,,,148.2000080E-6,5.11999989,
,,,148.3000087E-6,-39.99999911E-3,,,,,148.3000087E-6,39.99999911E-3,,,,,148.3000087E-6,280.00000119E-3,,,,,148.3000087E-6,5.11999989,
,,,148.4000095E-6,-39.99999911E-3,,,,,148.4000095E-6,39.99999911E-3,,,,,148.4000095E-6,280.00000119E-3,,,,,148.4000095E-6,5.11999989,
,,,148.50001025E-6,-39.99999911E-3,,,,,148.50001025E-6,39.99999911E-3,,,,,148.50001025E-6,280.00000119E-3,,,,,148.50001025E-6,5.11999989,
,,,148.59999646E-6,-39.99999911E-3,,,,,148.59999646E-6,39.99999911E-3,,,,,148.59999646E-6,280.00000119E-3,,,,,148.59999646E-6,5.11999989,
,,,148.69999723E-6,-39.99999911E-3,,,,,148.69999723E-6,39.99999911E-3,,,,,148.69999723E-6,239.99999464E-3,,,,,148.69999723E-6,5.11999989,
,,,148.79999799E-6,-39.99999911E-3,,,,,148.79999799E-6,39.99999911E-3,,,,,148.79999799E-6,280.00000119E-3,,,,,148.79999799E-6,5.11999989,
,,,148.89999875E-6,-39.99999911E-3,,,,,148.89999875E-6,39.99999911E-3,,,,,148.89999875E-6,239.99999464E-3,,,,,148.89999875E-6,5.11999989,
,,,148.99999951E-6,-39.99999911E-3,,,,,148.99999951E-6,39.99999911E-3,,,,,148.99999951E-6,239.99999464E-3,,,,,148.99999951E-6,5.11999989,
,,,149.10000027E-6,-39.99999911E-3,,,,,149.10000027E-6,39.99999911E-3,,,,,149.10000027E-6,280.00000119E-3,,,,,149.10000027E-6,5.11999989,
,,,149.20000103E-6,-39.99999911E-3,,,,,149.20000103E-6,39.99999911E-3,,,,,149.20000103E-6,239.99999464E-3,,,,,149.20000103E-6,5.11999989,
,,,149.30000179E-6,-39.99999911E-3,,,,,149.30000179E-6,39.99999911E-3,,,,,149.30000179E-6,239.99999464E-3,,,,,149.30000179E-6,5.11999989,
,,,149.40000256E-6,-39.99999911E-3,,,,,149.40000256E-6,39.99999911E-3,,,,,149.40000256E-6,280.00000119E-3,,,,,149.40000256E-6,5.11999989,
,,,149.50000332E-6,-39.99999911E-3,,,,,149.50000332E-6,39.99999911E-3,,,,,149.50000332E-6,239.99999464E-3,,,,,149.50000332E-6,5.11999989,
,,,149.60000408E-6,-39.99999911E-3,,,,,149.60000408E-6,39.99999911E-3,,,,,149.60000408E-6,239.99999464E-3,,,,,149.60000408E-6,5.11999989,
,,,149.70000484E-6,-39.99999911E-3,,,,,149.70000484E-6,39.99999911E-3,,,,,149.70000484E-6,239.99999464E-3,,,,,149.70000484E-6,5.11999989,
,,,149.80000560E-6,-39.99999911E-3,,,,,149.80000560E-6,39.99999911E-3,,,,,149.80000560E-6,239.99999464E-3,,,,,149.80000560E-6,5.11999989,
,,,149.90000636E-6,-39.99999911E-3,,,,,149.90000636E-6,39.99999911E-3,,,,,149.90000636E-6,239.99999464E-3,,,,,149.90000636E-6,5.11999989,
,,,150.00000712E-6,-39.99999911E-3,,,,,150.00000712E-6,39.99999911E-3,,,,,150.00000712E-6,239.99999464E-3,,,,,150.00000712E-6,5.11999989,
,,,150.10000789E-6,-39.99999911E-3,,,,,150.10000789E-6,39.99999911E-3,,,,,150.10000789E-6,239.99999464E-3,,,,,150.10000789E-6,5.11999989,
,,,150.20000865E-6,-39.99999911E-3,,,,,150.20000865E-6,39.99999911E-3,,,,,150.20000865E-6,239.99999464E-3,,,,,150.20000865E-6,5.11999989,
,,,150.30000941E-6,-39.99999911E-3,,,,,150.30000941E-6,39.99999911E-3,,,,,150.30000941E-6,239.99999464E-3,,,,,150.30000941E-6,5.11999989,
,,,150.40001017E-6,-39.99999911E-3,,,,,150.40001017E-6,39.99999911E-3,,,,,150.40001017E-6,239.99999464E-3,,,,,150.40001017E-6,5.11999989,
,,,150.49999638E-6,-39.99999911E-3,,,,,150.49999638E-6,39.99999911E-3,,,,,150.49999638E-6,239.99999464E-3,,,,,150.49999638E-6,5.11999989,
,,,150.59999714E-6,-39.99999911E-3,,,,,150.59999714E-6,39.99999911E-3,,,,,150.59999714E-6,239.99999464E-3,,,,,150.59999714E-6,5.11999989,
,,,150.69999790E-6,-39.99999911E-3,,,,,150.69999790E-6,39.99999911E-3,,,,,150.69999790E-6,239.99999464E-3,,,,,150.69999790E-6,5.11999989,
,,,150.79999866E-6,-39.99999911E-3,,,,,150.79999866E-6,39.99999911E-3,,,,,150.79999866E-6,239.99999464E-3,,,,,150.79999866E-6,5.11999989,
,,,150.89999943E-6,-39.99999911E-3,,,,,150.89999943E-6,39.99999911E-3,,,,,150.89999943E-6,239.99999464E-3,,,,,150.89999943E-6,5.11999989,
,,,151.00000019E-6,-39.99999911E-3,,,,,151.00000019E-6,39.99999911E-3,,,,,151.00000019E-6,239.99999464E-3,,,,,151.00000019E-6,5.11999989,
,,,151.10000095E-6,-39.99999911E-3,,,,,151.10000095E-6,39.99999911E-3,,,,,151.10000095E-6,239.99999464E-3,,,,,151.10000095E-6,5.11999989,
,,,151.20000171E-6,-39.99999911E-3,,,,,151.20000171E-6,39.99999911E-3,,,,,151.20000171E-6,239.99999464E-3,,,,,151.20000171E-6,5.11999989,
,,,151.30000247E-6,-39.99999911E-3,,,,,151.30000247E-6,39.99999911E-3,,,,,151.30000247E-6,239.99999464E-3,,,,,151.30000247E-6,5.11999989,
,,,151.40000323E-6,-39.99999911E-3,,,,,151.40000323E-6,39.99999911E-3,,,,,151.40000323E-6,239.99999464E-3,,,,,151.40000323E-6,5.11999989,
,,,151.50000399E-6,-39.99999911E-3,,,,,151.50000399E-6,39.99999911E-3,,,,,151.50000399E-6,239.99999464E-3,,,,,151.50000399E-6,5.11999989,
,,,151.60000476E-6,-39.99999911E-3,,,,,151.60000476E-6,39.99999911E-3,,,,,151.60000476E-6,239.99999464E-3,,,,,151.60000476E-6,5.11999989,
,,,151.70000552E-6,-39.99999911E-3,,,,,151.70000552E-6,39.99999911E-3,,,,,151.70000552E-6,239.99999464E-3,,,,,151.70000552E-6,5.11999989,
,,,151.80000628E-6,-39.99999911E-3,,,,,151.80000628E-6,19.9999996E-3,,,,,151.80000628E-6,239.99999464E-3,,,,,151.80000628E-6,5.11999989,
,,,151.90000704E-6,-39.99999911E-3,,,,,151.90000704E-6,39.99999911E-3,,,,,151.90000704E-6,239.99999464E-3,,,,,151.90000704E-6,5.11999989,
,,,152.00000780E-6,-39.99999911E-3,,,,,152.00000780E-6,39.99999911E-3,,,,,152.00000780E-6,239.99999464E-3,,,,,152.00000780E-6,5.11999989,
,,,152.10000856E-6,-39.99999911E-3,,,,,152.10000856E-6,39.99999911E-3,,,,,152.10000856E-6,239.99999464E-3,,,,,152.10000856E-6,5.11999989,
,,,152.20000932E-6,-39.99999911E-3,,,,,152.20000932E-6,19.9999996E-3,,,,,152.20000932E-6,239.99999464E-3,,,,,152.20000932E-6,5.11999989,
,,,152.30001009E-6,-39.99999911E-3,,,,,152.30001009E-6,39.99999911E-3,,,,,152.30001009E-6,239.99999464E-3,,,,,152.30001009E-6,5.11999989,
,,,152.40001085E-6,-39.99999911E-3,,,,,152.40001085E-6,39.99999911E-3,,,,,152.40001085E-6,239.99999464E-3,,,,,152.40001085E-6,5.11999989,
,,,152.49999706E-6,-39.99999911E-3,,,,,152.49999706E-6,39.99999911E-3,,,,,152.49999706E-6,239.99999464E-3,,,,,152.49999706E-6,5.11999989,
,,,152.59999782E-6,-39.99999911E-3,,,,,152.59999782E-6,19.9999996E-3,,,,,152.59999782E-6,239.99999464E-3,,,,,152.59999782E-6,5.11999989,
,,,152.69999858E-6,-39.99999911E-3,,,,,152.69999858E-6,39.99999911E-3,,,,,152.69999858E-6,199.99998808E-3,,,,,152.69999858E-6,5.11999989,
,,,152.79999934E-6,-39.99999911E-3,,,,,152.79999934E-6,19.9999996E-3,,,,,152.79999934E-6,199.99998808E-3,,,,,152.79999934E-6,5.11999989,
,,,152.90000010E-6,-39.99999911E-3,,,,,152.90000010E-6,39.99999911E-3,,,,,152.90000010E-6,199.99998808E-3,,,,,152.90000010E-6,5.11999989,
